zinc_id,gene_name,gene_name,affinity
ZINC000027853669,POL,POL,6.00
ZINC000028116719,POL,POL,6.00
ZINC000028526069,POL,POL,6.00
ZINC000049771733,POL,POL,6.00
ZINC000049771734,POL,POL,6.00
ZINC000100997918,POL,POL,6.00
ZINC000101021242,POL,POL,6.00
ZINC000169298313,POL,POL,6.00
ZINC000261159312,POL,POL,6.00
ZINC000261159318,POL,POL,6.00
ZINC000261159323,POL,POL,6.00
ZINC000261159327,POL,POL,6.00
ZINC000299864723,POL,POL,6.00
ZINC000299866693,POL,POL,6.00
ZINC000299867760,POL,POL,6.00
ZINC000005939153,POL,POL,5.99
ZINC000013556342,POL,POL,5.99
ZINC000013758764,POL,POL,5.99
ZINC000013780552,POL,POL,5.99
ZINC000014942875,POL,POL,5.99
ZINC000014943762,POL,POL,5.99
ZINC000014944001,POL,POL,5.99
ZINC000027548814,POL,POL,5.99
ZINC000005854049,POL,POL,5.98
ZINC000005887114,POL,POL,5.98
ZINC000005891344,POL,POL,5.98
ZINC000005891346,POL,POL,5.98
ZINC000006380680,POL,POL,5.98
ZINC000006583023,POL,POL,5.98
ZINC000006583036,POL,POL,5.98
ZINC000013612249,POL,POL,5.98
ZINC000013556368,POL,POL,5.97
ZINC000027556604,POL,POL,5.97
ZINC000027556606,POL,POL,5.97
ZINC000095616220,POL,POL,5.97
ZINC000000013200,POL,POL,5.96
ZINC000000020467,POL,POL,5.96
ZINC000000022952,POL,POL,5.96
ZINC000000026124,POL,POL,5.96
ZINC000000314867,POL,POL,5.96
ZINC000003842503,POL,POL,5.96
ZINC000005842398,POL,POL,5.96
ZINC000005847776,POL,POL,5.96
ZINC000005887333,POL,POL,5.96
ZINC000005891327,POL,POL,5.96
ZINC000005891751,POL,POL,5.96
ZINC000005933129,POL,POL,5.96
ZINC000006425674,POL,POL,5.96
ZINC000006425679,POL,POL,5.96
ZINC000006522303,POL,POL,5.96
ZINC000006522304,POL,POL,5.96
ZINC000013556526,POL,POL,5.96
ZINC000013604424,POL,POL,5.96
ZINC000013741428,POL,POL,5.96
ZINC000013741429,POL,POL,5.96
ZINC000013744652,POL,POL,5.96
ZINC000013744857,POL,POL,5.96
ZINC000013744867,POL,POL,5.96
ZINC000013756078,POL,POL,5.96
ZINC000013756967,POL,POL,5.96
ZINC000013756968,POL,POL,5.96
ZINC000013760713,POL,POL,5.96
ZINC000014943136,POL,POL,5.96
ZINC000018825330,POL,POL,5.96
ZINC000026504948,POL,POL,5.96
ZINC000026504952,POL,POL,5.96
ZINC000026504955,POL,POL,5.96
ZINC000026504959,POL,POL,5.96
ZINC000026840510,POL,POL,5.96
ZINC000027524160,POL,POL,5.96
ZINC000027768030,POL,POL,5.96
ZINC000027768037,POL,POL,5.96
ZINC000027850880,POL,POL,5.96
ZINC000027850888,POL,POL,5.96
ZINC000029396969,POL,POL,5.96
ZINC000049756209,POL,POL,5.96
ZINC000150555249,POL,POL,5.96
ZINC000150555256,POL,POL,5.96
ZINC000150555261,POL,POL,5.96
ZINC000150555267,POL,POL,5.96
ZINC000169312661,POL,POL,5.96
ZINC000169352740,POL,POL,5.96
ZINC000170028753,POL,POL,5.96
ZINC000170028762,POL,POL,5.96
ZINC000195769824,POL,POL,5.96
ZINC000197990199,POL,POL,5.96
ZINC000299865495,POL,POL,5.96
ZINC000299868094,POL,POL,5.96
ZINC000005887459,POL,POL,5.95
ZINC000005887492,POL,POL,5.95
ZINC000005933765,POL,POL,5.95
ZINC000026850502,POL,POL,5.95
ZINC000299821528,POL,POL,5.95
ZINC000299821535,POL,POL,5.95
ZINC000299821540,POL,POL,5.95
ZINC000299821547,POL,POL,5.95
ZINC000005891351,POL,POL,5.94
ZINC000006412095,POL,POL,5.94
ZINC000006520419,POL,POL,5.94
ZINC000013556522,POL,POL,5.94
ZINC000013556524,POL,POL,5.94
ZINC000013556860,POL,POL,5.94
ZINC000014943945,POL,POL,5.94
ZINC000014943947,POL,POL,5.94
ZINC000000026125,POL,POL,5.92
ZINC000000026126,POL,POL,5.92
ZINC000000080959,POL,POL,5.92
ZINC000000587534,POL,POL,5.92
ZINC000001546113,POL,POL,5.92
ZINC000001591006,POL,POL,5.92
ZINC000001591008,POL,POL,5.92
ZINC000001591009,POL,POL,5.92
ZINC000003648363,POL,POL,5.92
ZINC000005833190,POL,POL,5.92
ZINC000005841899,POL,POL,5.92
ZINC000005933153,POL,POL,5.92
ZINC000005963019,POL,POL,5.92
ZINC000006002889,POL,POL,5.92
ZINC000006380044,POL,POL,5.92
ZINC000006412049,POL,POL,5.92
ZINC000006412059,POL,POL,5.92
ZINC000006579535,POL,POL,5.92
ZINC000006579547,POL,POL,5.92
ZINC000006580403,POL,POL,5.92
ZINC000013474602,POL,POL,5.92
ZINC000013474603,POL,POL,5.92
ZINC000013742859,POL,POL,5.92
ZINC000013742860,POL,POL,5.92
ZINC000013756954,POL,POL,5.92
ZINC000013807840,POL,POL,5.92
ZINC000014943362,POL,POL,5.92
ZINC000026836820,POL,POL,5.92
ZINC000026840151,POL,POL,5.92
ZINC000027076313,POL,POL,5.92
ZINC000027180894,POL,POL,5.92
ZINC000029338151,POL,POL,5.92
ZINC000029338159,POL,POL,5.92
ZINC000029416860,POL,POL,5.92
ZINC000029475002,POL,POL,5.92
ZINC000029568377,POL,POL,5.92
ZINC000036139922,POL,POL,5.92
ZINC000036476095,POL,POL,5.92
ZINC000038143456,POL,POL,5.92
ZINC000038154461,POL,POL,5.92
ZINC000038154463,POL,POL,5.92
ZINC000096902001,POL,POL,5.92
ZINC000100762227,POL,POL,5.92
ZINC000100854175,POL,POL,5.92
ZINC000100854179,POL,POL,5.92
ZINC000100854181,POL,POL,5.92
ZINC000100854185,POL,POL,5.92
ZINC000100893678,POL,POL,5.92
ZINC000100893680,POL,POL,5.92
ZINC000101031950,POL,POL,5.92
ZINC000150529339,POL,POL,5.92
ZINC000150529346,POL,POL,5.92
ZINC000150617123,POL,POL,5.92
ZINC000253636023,POL,POL,5.92
ZINC000253794738,POL,POL,5.92
ZINC000253794753,POL,POL,5.92
ZINC000299810054,POL,POL,5.92
ZINC000299810055,POL,POL,5.92
ZINC000299865054,POL,POL,5.92
ZINC000005887097,POL,POL,5.90
ZINC000005887237,POL,POL,5.90
ZINC000005887390,POL,POL,5.90
ZINC000005887412,POL,POL,5.90
ZINC000005933749,POL,POL,5.90
ZINC000006567528,POL,POL,5.90
ZINC000006567530,POL,POL,5.90
ZINC000006580313,POL,POL,5.90
ZINC000014908020,POL,POL,5.90
ZINC000014908023,POL,POL,5.90
ZINC000014943764,POL,POL,5.90
ZINC000026953780,POL,POL,5.90
ZINC000027520355,POL,POL,5.90
ZINC000027520357,POL,POL,5.90
ZINC000027520358,POL,POL,5.90
ZINC000027520361,POL,POL,5.90
ZINC000027765512,POL,POL,5.90
ZINC000027765522,POL,POL,5.90
ZINC000036152491,POL,POL,5.90
ZINC000061959300,POL,POL,5.90
ZINC000117810371,POL,POL,5.90
ZINC000003648405,POL,POL,5.89
ZINC000003648407,POL,POL,5.89
ZINC000003648412,POL,POL,5.89
ZINC000003648414,POL,POL,5.89
ZINC000003960786,POL,POL,5.89
ZINC000005842201,POL,POL,5.89
ZINC000005843302,POL,POL,5.89
ZINC000005844901,POL,POL,5.89
ZINC000005887182,POL,POL,5.89
ZINC000005891753,POL,POL,5.89
ZINC000005891797,POL,POL,5.89
ZINC000005963011,POL,POL,5.89
ZINC000005963020,POL,POL,5.89
ZINC000006520133,POL,POL,5.89
ZINC000006524642,POL,POL,5.89
ZINC000006535314,POL,POL,5.89
ZINC000006579537,POL,POL,5.89
ZINC000006579543,POL,POL,5.89
ZINC000006579549,POL,POL,5.89
ZINC000006579552,POL,POL,5.89
ZINC000014096223,POL,POL,5.89
ZINC000014943995,POL,POL,5.89
ZINC000017596241,POL,POL,5.89
ZINC000029322256,POL,POL,5.89
ZINC000038154497,POL,POL,5.89
ZINC000038154498,POL,POL,5.89
ZINC000095610268,POL,POL,5.89
ZINC000095610269,POL,POL,5.89
ZINC000095610270,POL,POL,5.89
ZINC000095610271,POL,POL,5.89
ZINC000100037586,POL,POL,5.89
ZINC000100868736,POL,POL,5.89
ZINC000150521528,POL,POL,5.89
ZINC000150521530,POL,POL,5.89
ZINC000169312557,POL,POL,5.89
ZINC000169350747,POL,POL,5.89
ZINC000253633644,POL,POL,5.89
ZINC000253688203,POL,POL,5.89
ZINC000253688219,POL,POL,5.89
ZINC000253839034,POL,POL,5.89
ZINC000027653936,POL,POL,5.88
ZINC000027653940,POL,POL,5.88
ZINC000005887536,POL,POL,5.87
ZINC000006583028,POL,POL,5.87
ZINC000006583041,POL,POL,5.87
ZINC000013518695,POL,POL,5.87
ZINC000014943464,POL,POL,5.87
ZINC000026837646,POL,POL,5.87
ZINC000036124569,POL,POL,5.87
ZINC000095608509,POL,POL,5.86
ZINC000001546114,POL,POL,5.85
ZINC000003611293,POL,POL,5.85
ZINC000003611296,POL,POL,5.85
ZINC000003648416,POL,POL,5.85
ZINC000003648418,POL,POL,5.85
ZINC000003872070,POL,POL,5.85
ZINC000003951635,POL,POL,5.85
ZINC000004217265,POL,POL,5.85
ZINC000005832540,POL,POL,5.85
ZINC000005832578,POL,POL,5.85
ZINC000005841885,POL,POL,5.85
ZINC000005887277,POL,POL,5.85
ZINC000005887546,POL,POL,5.85
ZINC000005887551,POL,POL,5.85
ZINC000005893100,POL,POL,5.85
ZINC000005893118,POL,POL,5.85
ZINC000005929239,POL,POL,5.85
ZINC000005963016,POL,POL,5.85
ZINC000013612257,POL,POL,5.85
ZINC000013612313,POL,POL,5.85
ZINC000013738200,POL,POL,5.85
ZINC000013738203,POL,POL,5.85
ZINC000013760716,POL,POL,5.85
ZINC000013766450,POL,POL,5.85
ZINC000013766452,POL,POL,5.85
ZINC000013863482,POL,POL,5.85
ZINC000013863483,POL,POL,5.85
ZINC000014943137,POL,POL,5.85
ZINC000026937978,POL,POL,5.85
ZINC000027073365,POL,POL,5.85
ZINC000027185069,POL,POL,5.85
ZINC000027185078,POL,POL,5.85
ZINC000027210972,POL,POL,5.85
ZINC000027556215,POL,POL,5.85
ZINC000027621690,POL,POL,5.85
ZINC000027621699,POL,POL,5.85
ZINC000028526811,POL,POL,5.85
ZINC000029411955,POL,POL,5.85
ZINC000036124550,POL,POL,5.85
ZINC000038154477,POL,POL,5.85
ZINC000038154479,POL,POL,5.85
ZINC000100807857,POL,POL,5.85
ZINC000150521573,POL,POL,5.85
ZINC000150544276,POL,POL,5.85
ZINC000150548193,POL,POL,5.85
ZINC000150617103,POL,POL,5.85
ZINC000169353088,POL,POL,5.85
ZINC000253698870,POL,POL,5.85
ZINC000253698878,POL,POL,5.85
ZINC000005887272,POL,POL,5.84
ZINC000006567424,POL,POL,5.84
ZINC000006582027,POL,POL,5.84
ZINC000006582029,POL,POL,5.84
ZINC000006582308,POL,POL,5.84
ZINC000006582309,POL,POL,5.84
ZINC000013612323,POL,POL,5.84
ZINC000014944003,POL,POL,5.84
ZINC000026286094,POL,POL,5.84
ZINC000100917200,POL,POL,5.84
ZINC000000021246,POL,POL,5.83
ZINC000027429132,POL,POL,5.83
ZINC000027429137,POL,POL,5.83
ZINC000027429141,POL,POL,5.83
ZINC000027429146,POL,POL,5.83
ZINC000000020465,POL,POL,5.82
ZINC000003871576,POL,POL,5.82
ZINC000005837191,POL,POL,5.82
ZINC000005837194,POL,POL,5.82
ZINC000005846287,POL,POL,5.82
ZINC000005846932,POL,POL,5.82
ZINC000005887304,POL,POL,5.82
ZINC000005893083,POL,POL,5.82
ZINC000005893102,POL,POL,5.82
ZINC000005933578,POL,POL,5.82
ZINC000005950555,POL,POL,5.82
ZINC000005950559,POL,POL,5.82
ZINC000006525030,POL,POL,5.82
ZINC000006567404,POL,POL,5.82
ZINC000006567429,POL,POL,5.82
ZINC000006581470,POL,POL,5.82
ZINC000006581475,POL,POL,5.82
ZINC000013488688,POL,POL,5.82
ZINC000013488693,POL,POL,5.82
ZINC000013556477,POL,POL,5.82
ZINC000013556480,POL,POL,5.82
ZINC000013556490,POL,POL,5.82
ZINC000013744889,POL,POL,5.82
ZINC000013780561,POL,POL,5.82
ZINC000013782677,POL,POL,5.82
ZINC000014943005,POL,POL,5.82
ZINC000014943025,POL,POL,5.82
ZINC000027199308,POL,POL,5.82
ZINC000027199314,POL,POL,5.82
ZINC000027200090,POL,POL,5.82
ZINC000027331906,POL,POL,5.82
ZINC000027524270,POL,POL,5.82
ZINC000027617203,POL,POL,5.82
ZINC000027617206,POL,POL,5.82
ZINC000028102445,POL,POL,5.82
ZINC000028102451,POL,POL,5.82
ZINC000029328998,POL,POL,5.82
ZINC000029329008,POL,POL,5.82
ZINC000029341246,POL,POL,5.82
ZINC000029341252,POL,POL,5.82
ZINC000036139992,POL,POL,5.82
ZINC000038154465,POL,POL,5.82
ZINC000038154467,POL,POL,5.82
ZINC000038154469,POL,POL,5.82
ZINC000038154471,POL,POL,5.82
ZINC000049877889,POL,POL,5.82
ZINC000049877892,POL,POL,5.82
ZINC000058508714,POL,POL,5.82
ZINC000095537998,POL,POL,5.82
ZINC000095537999,POL,POL,5.82
ZINC000095550542,POL,POL,5.82
ZINC000095550543,POL,POL,5.82
ZINC000100990344,POL,POL,5.82
ZINC000150340487,POL,POL,5.82
ZINC000150340494,POL,POL,5.82
ZINC000150522513,POL,POL,5.82
ZINC000150548199,POL,POL,5.82
ZINC000253639287,POL,POL,5.82
ZINC000253639290,POL,POL,5.82
ZINC000253639293,POL,POL,5.82
ZINC000253645673,POL,POL,5.82
ZINC000253645675,POL,POL,5.82
ZINC000261146772,POL,POL,5.82
ZINC000299868293,POL,POL,5.82
ZINC000005847423,POL,POL,5.81
ZINC000025991255,POL,POL,5.81
ZINC000169312646,POL,POL,5.81
ZINC000000008820,POL,POL,5.80
ZINC000001629865,POL,POL,5.80
ZINC000004098600,POL,POL,5.80
ZINC000004098728,POL,POL,5.80
ZINC000005843311,POL,POL,5.80
ZINC000005933152,POL,POL,5.80
ZINC000012354020,POL,POL,5.80
ZINC000013556426,POL,POL,5.80
ZINC000013556428,POL,POL,5.80
ZINC000013612275,POL,POL,5.80
ZINC000013682461,POL,POL,5.80
ZINC000013743228,POL,POL,5.80
ZINC000013743229,POL,POL,5.80
ZINC000013775983,POL,POL,5.80
ZINC000014943047,POL,POL,5.80
ZINC000014943990,POL,POL,5.80
ZINC000027199746,POL,POL,5.80
ZINC000027199754,POL,POL,5.80
ZINC000029569569,POL,POL,5.80
ZINC000036124913,POL,POL,5.80
ZINC000036139973,POL,POL,5.80
ZINC000049877939,POL,POL,5.80
ZINC000049877944,POL,POL,5.80
ZINC000058608966,POL,POL,5.80
ZINC000101020070,POL,POL,5.80
ZINC000150545339,POL,POL,5.80
ZINC000150545340,POL,POL,5.80
ZINC000150545342,POL,POL,5.80
ZINC000150545344,POL,POL,5.80
ZINC000169350746,POL,POL,5.80
ZINC000169352377,POL,POL,5.80
ZINC000169352816,POL,POL,5.80
ZINC000170080156,POL,POL,5.80
ZINC000299809617,POL,POL,5.80
ZINC000299809618,POL,POL,5.80
ZINC000006484548,POL,POL,5.79
ZINC000027558616,POL,POL,5.79
ZINC000027558621,POL,POL,5.79
ZINC000040822443,POL,POL,5.79
ZINC000005887407,POL,POL,5.78
ZINC000005974845,POL,POL,5.78
ZINC000006523140,POL,POL,5.78
ZINC000006523143,POL,POL,5.78
ZINC000013518715,POL,POL,5.78
ZINC000014943220,POL,POL,5.78
ZINC000026259471,POL,POL,5.78
ZINC000026259477,POL,POL,5.78
ZINC000026508052,POL,POL,5.78
ZINC000026508056,POL,POL,5.78
ZINC000000156701,POL,POL,5.77
ZINC000005887040,POL,POL,5.77
ZINC000005930679,POL,POL,5.77
ZINC000005973396,POL,POL,5.77
ZINC000006004044,POL,POL,5.77
ZINC000006004045,POL,POL,5.77
ZINC000013556533,POL,POL,5.77
ZINC000013644804,POL,POL,5.77
ZINC000013738193,POL,POL,5.77
ZINC000013756076,POL,POL,5.77
ZINC000014943469,POL,POL,5.77
ZINC000026579284,POL,POL,5.77
ZINC000038149508,POL,POL,5.77
ZINC000038149509,POL,POL,5.77
ZINC000095614811,POL,POL,5.77
ZINC000095614813,POL,POL,5.77
ZINC000100761790,POL,POL,5.77
ZINC000100839138,POL,POL,5.77
ZINC000150342190,POL,POL,5.77
ZINC000150521518,POL,POL,5.77
ZINC000169352819,POL,POL,5.77
ZINC000169352828,POL,POL,5.77
ZINC000169368005,POL,POL,5.77
ZINC000169368007,POL,POL,5.77
ZINC000170080159,POL,POL,5.77
ZINC000195771639,POL,POL,5.77
ZINC000005884255,POL,POL,5.76
ZINC000014943040,POL,POL,5.76
ZINC000005842839,POL,POL,5.75
ZINC000014943997,POL,POL,5.75
ZINC000026174858,POL,POL,5.75
ZINC000029468528,POL,POL,5.75
ZINC000299849032,POL,POL,5.75
ZINC000299849034,POL,POL,5.75
ZINC000005835084,POL,POL,5.74
ZINC000005933126,POL,POL,5.74
ZINC000005963010,POL,POL,5.74
ZINC000005963112,POL,POL,5.74
ZINC000005974011,POL,POL,5.74
ZINC000006583021,POL,POL,5.74
ZINC000006583035,POL,POL,5.74
ZINC000013474600,POL,POL,5.74
ZINC000013474601,POL,POL,5.74
ZINC000013556344,POL,POL,5.74
ZINC000013556346,POL,POL,5.74
ZINC000014943916,POL,POL,5.74
ZINC000014943918,POL,POL,5.74
ZINC000014943919,POL,POL,5.74
ZINC000014943921,POL,POL,5.74
ZINC000026499347,POL,POL,5.74
ZINC000026579112,POL,POL,5.74
ZINC000027557701,POL,POL,5.74
ZINC000029398631,POL,POL,5.74
ZINC000034820520,POL,POL,5.74
ZINC000036139947,POL,POL,5.74
ZINC000058492666,POL,POL,5.74
ZINC000137567477,POL,POL,5.74
ZINC000169352829,POL,POL,5.74
ZINC000169353087,POL,POL,5.74
ZINC000195769819,POL,POL,5.74
ZINC000253635385,POL,POL,5.74
ZINC000253635390,POL,POL,5.74
ZINC000005887525,POL,POL,5.73
ZINC000005891323,POL,POL,5.73
ZINC000013740375,POL,POL,5.73
ZINC000014946448,POL,POL,5.73
ZINC000026846275,POL,POL,5.73
ZINC000001562124,POL,POL,5.72
ZINC000001862178,POL,POL,5.72
ZINC000001864289,POL,POL,5.72
ZINC000002004083,POL,POL,5.72
ZINC000005842063,POL,POL,5.72
ZINC000005847553,POL,POL,5.72
ZINC000005933600,POL,POL,5.72
ZINC000006584549,POL,POL,5.72
ZINC000006584550,POL,POL,5.72
ZINC000012354011,POL,POL,5.72
ZINC000013474521,POL,POL,5.72
ZINC000013556430,POL,POL,5.72
ZINC000013556431,POL,POL,5.72
ZINC000013744883,POL,POL,5.72
ZINC000013760714,POL,POL,5.72
ZINC000014943102,POL,POL,5.72
ZINC000014943902,POL,POL,5.72
ZINC000026384874,POL,POL,5.72
ZINC000026384878,POL,POL,5.72
ZINC000032017157,POL,POL,5.72
ZINC000084899101,POL,POL,5.72
ZINC000169361659,POL,POL,5.72
ZINC000169364793,POL,POL,5.72
ZINC000261187898,POL,POL,5.72
ZINC000261187899,POL,POL,5.72
ZINC000005887178,POL,POL,5.71
ZINC000005963423,POL,POL,5.71
ZINC000005963424,POL,POL,5.71
ZINC000006487782,POL,POL,5.71
ZINC000014943300,POL,POL,5.71
ZINC000014943821,POL,POL,5.71
ZINC000026849060,POL,POL,5.71
ZINC000026849065,POL,POL,5.71
ZINC000028125281,POL,POL,5.71
ZINC000036124533,POL,POL,5.71
ZINC000001642252,POL,POL,5.70
ZINC000001644296,POL,POL,5.70
ZINC000003648402,POL,POL,5.70
ZINC000003648403,POL,POL,5.70
ZINC000005462670,POL,POL,5.70
ZINC000005462674,POL,POL,5.70
ZINC000005842741,POL,POL,5.70
ZINC000005848600,POL,POL,5.70
ZINC000005886951,POL,POL,5.70
ZINC000005963111,POL,POL,5.70
ZINC000006381581,POL,POL,5.70
ZINC000006385399,POL,POL,5.70
ZINC000006567408,POL,POL,5.70
ZINC000006567433,POL,POL,5.70
ZINC000013488678,POL,POL,5.70
ZINC000013612266,POL,POL,5.70
ZINC000014776005,POL,POL,5.70
ZINC000014943908,POL,POL,5.70
ZINC000014943910,POL,POL,5.70
ZINC000026172530,POL,POL,5.70
ZINC000026501444,POL,POL,5.70
ZINC000026675569,POL,POL,5.70
ZINC000026837957,POL,POL,5.70
ZINC000026837961,POL,POL,5.70
ZINC000026837965,POL,POL,5.70
ZINC000026837969,POL,POL,5.70
ZINC000027191915,POL,POL,5.70
ZINC000027209809,POL,POL,5.70
ZINC000028525778,POL,POL,5.70
ZINC000029464175,POL,POL,5.70
ZINC000034820547,POL,POL,5.70
ZINC000035001645,POL,POL,5.70
ZINC000036140015,POL,POL,5.70
ZINC000036476096,POL,POL,5.70
ZINC000049739217,POL,POL,5.70
ZINC000095541842,POL,POL,5.70
ZINC000095541843,POL,POL,5.70
ZINC000095541844,POL,POL,5.70
ZINC000095541845,POL,POL,5.70
ZINC000095608393,POL,POL,5.70
ZINC000095608394,POL,POL,5.70
ZINC000095613333,POL,POL,5.70
ZINC000096086050,POL,POL,5.70
ZINC000100770299,POL,POL,5.70
ZINC000100807845,POL,POL,5.70
ZINC000101018809,POL,POL,5.70
ZINC000101020634,POL,POL,5.70
ZINC000101021103,POL,POL,5.70
ZINC000101049970,POL,POL,5.70
ZINC000101063291,POL,POL,5.70
ZINC000103924136,POL,POL,5.70
ZINC000169312559,POL,POL,5.70
ZINC000169350743,POL,POL,5.70
ZINC000169350748,POL,POL,5.70
ZINC000253639296,POL,POL,5.70
ZINC000253639299,POL,POL,5.70
ZINC000253639301,POL,POL,5.70
ZINC000253752158,POL,POL,5.70
ZINC000253752167,POL,POL,5.70
ZINC000006425680,POL,POL,5.69
ZINC000008101109,POL,POL,5.69
ZINC000013612252,POL,POL,5.69
ZINC000013612278,POL,POL,5.69
ZINC000013612326,POL,POL,5.69
ZINC000005842815,POL,POL,5.68
ZINC000005887243,POL,POL,5.68
ZINC000005891318,POL,POL,5.68
ZINC000005892436,POL,POL,5.68
ZINC000005892482,POL,POL,5.68
ZINC000005934038,POL,POL,5.68
ZINC000005963428,POL,POL,5.68
ZINC000005963429,POL,POL,5.68
ZINC000006520178,POL,POL,5.68
ZINC000006535080,POL,POL,5.68
ZINC000006579532,POL,POL,5.68
ZINC000006579545,POL,POL,5.68
ZINC000013132551,POL,POL,5.68
ZINC000013474588,POL,POL,5.68
ZINC000013474589,POL,POL,5.68
ZINC000014943041,POL,POL,5.68
ZINC000027199510,POL,POL,5.68
ZINC000027562996,POL,POL,5.68
ZINC000028225778,POL,POL,5.68
ZINC000029209729,POL,POL,5.68
ZINC000029209734,POL,POL,5.68
ZINC000038143455,POL,POL,5.68
ZINC000049877523,POL,POL,5.68
ZINC000150554836,POL,POL,5.68
ZINC000150554839,POL,POL,5.68
ZINC000150554843,POL,POL,5.68
ZINC000150554847,POL,POL,5.68
ZINC000169312551,POL,POL,5.68
ZINC000169362896,POL,POL,5.68
ZINC000253636034,POL,POL,5.68
ZINC000253636038,POL,POL,5.68
ZINC000253636041,POL,POL,5.68
ZINC000261138763,POL,POL,5.68
ZINC000261138767,POL,POL,5.68
ZINC000261138772,POL,POL,5.68
ZINC000006580404,POL,POL,5.67
ZINC000000014022,POL,POL,5.66
ZINC000001861928,POL,POL,5.66
ZINC000005887253,POL,POL,5.66
ZINC000005933151,POL,POL,5.66
ZINC000005933766,POL,POL,5.66
ZINC000006385383,POL,POL,5.66
ZINC000006425751,POL,POL,5.66
ZINC000006525028,POL,POL,5.66
ZINC000006582025,POL,POL,5.66
ZINC000006582306,POL,POL,5.66
ZINC000013477209,POL,POL,5.66
ZINC000013612246,POL,POL,5.66
ZINC000013644762,POL,POL,5.66
ZINC000013742865,POL,POL,5.66
ZINC000013756950,POL,POL,5.66
ZINC000013756952,POL,POL,5.66
ZINC000013827423,POL,POL,5.66
ZINC000026260664,POL,POL,5.66
ZINC000026260670,POL,POL,5.66
ZINC000027618082,POL,POL,5.66
ZINC000028530432,POL,POL,5.66
ZINC000028769066,POL,POL,5.66
ZINC000028769068,POL,POL,5.66
ZINC000028769070,POL,POL,5.66
ZINC000028769072,POL,POL,5.66
ZINC000029397781,POL,POL,5.66
ZINC000029407284,POL,POL,5.66
ZINC000095609809,POL,POL,5.66
ZINC000000027150,POL,POL,5.65
ZINC000003955000,POL,POL,5.65
ZINC000026257656,POL,POL,5.65
ZINC000026257663,POL,POL,5.65
ZINC000026257669,POL,POL,5.65
ZINC000026257676,POL,POL,5.65
ZINC000003921793,POL,POL,5.64
ZINC000005828059,POL,POL,5.64
ZINC000005893087,POL,POL,5.64
ZINC000005893111,POL,POL,5.64
ZINC000006580315,POL,POL,5.64
ZINC000006580328,POL,POL,5.64
ZINC000006581570,POL,POL,5.64
ZINC000013474558,POL,POL,5.64
ZINC000013474559,POL,POL,5.64
ZINC000013474572,POL,POL,5.64
ZINC000013474573,POL,POL,5.64
ZINC000013646334,POL,POL,5.64
ZINC000013738186,POL,POL,5.64
ZINC000013738202,POL,POL,5.64
ZINC000013766529,POL,POL,5.64
ZINC000013766531,POL,POL,5.64
ZINC000027179084,POL,POL,5.64
ZINC000028112748,POL,POL,5.64
ZINC000028112753,POL,POL,5.64
ZINC000034819613,POL,POL,5.64
ZINC000101602143,POL,POL,5.64
ZINC000195771642,POL,POL,5.64
ZINC000005887437,POL,POL,5.63
ZINC000006524414,POL,POL,5.63
ZINC000026673947,POL,POL,5.63
ZINC000026673950,POL,POL,5.63
ZINC000003949098,POL,POL,5.62
ZINC000003993703,POL,POL,5.62
ZINC000003994288,POL,POL,5.62
ZINC000004394380,POL,POL,5.62
ZINC000005974649,POL,POL,5.62
ZINC000013438081,POL,POL,5.62
ZINC000013438084,POL,POL,5.62
ZINC000013518667,POL,POL,5.62
ZINC000013556357,POL,POL,5.62
ZINC000013612243,POL,POL,5.62
ZINC000013744907,POL,POL,5.62
ZINC000013782671,POL,POL,5.62
ZINC000013782672,POL,POL,5.62
ZINC000014943145,POL,POL,5.62
ZINC000014943819,POL,POL,5.62
ZINC000026286654,POL,POL,5.62
ZINC000027110138,POL,POL,5.62
ZINC000027559108,POL,POL,5.62
ZINC000027559110,POL,POL,5.62
ZINC000027622671,POL,POL,5.62
ZINC000028465290,POL,POL,5.62
ZINC000036152060,POL,POL,5.62
ZINC000169312549,POL,POL,5.62
ZINC000170080128,POL,POL,5.62
ZINC000170080131,POL,POL,5.62
ZINC000195813718,POL,POL,5.62
ZINC000005847347,POL,POL,5.61
ZINC000005931249,POL,POL,5.61
ZINC000006524607,POL,POL,5.61
ZINC000006524609,POL,POL,5.61
ZINC000026259458,POL,POL,5.61
ZINC000026259464,POL,POL,5.61
ZINC000100991483,POL,POL,5.61
ZINC000100991486,POL,POL,5.61
ZINC000100993042,POL,POL,5.61
ZINC000100993048,POL,POL,5.61
ZINC000101263866,POL,POL,5.61
ZINC000101263867,POL,POL,5.61
ZINC000000841438,POL,POL,5.60
ZINC000004102315,POL,POL,5.60
ZINC000005359229,POL,POL,5.60
